ticker,group,round,transition,from_attempt,to_attempt,episode_key,transition_key,y_success,drawdown_abs_low_pct,below_ma250_abs_low_pct,from_touch_day_overshoot,from_fixed_5d_overshoot,drawdown_atr_multiple,gap_days,trading_days_between,drawdown_bucket,below_ma250_bucket,attempt_bucket
GOOGL,mega_cap_software_like,13,1_to_2,1,2,GOOGL|13,GOOGL|13|1_to_2|2025-06-06,1,2.96630286686993,4.902232806804474,0.6678136354594022,2.789544684938328,0.879728228290372,16,11,000_003,000_005,1
AMZN,mega_cap_software_like,2,1_to_2,1,2,AMZN|2,AMZN|2|1_to_2|2011-12-07,0,4.0633084766397936,3.901599139992496,0.8020190735517296,1.5713803736784993,0.9363727454909848,6,4,003_005,000_005,1
AMZN,mega_cap_software_like,2,2_to_3,2,3,AMZN|2,AMZN|2|2_to_3|2012-01-19,0,14.51464263772272,15.164469251807231,-0.0448581156298755,-0.0448581156298755,3.391438092796721,43,28,012_020,015_020,2
AMZN,mega_cap_software_like,2,3_to_4,3,4,AMZN|2,AMZN|2|3_to_4|2012-01-26,0,5.466700951401382,6.55186234380658,-0.3193403270893014,-0.3193403270893014,1.9272209272209235,7,5,005_008,005_010,3+
AMZN,mega_cap_software_like,2,4_to_5,4,5,AMZN|2,AMZN|2|4_to_5|2012-03-26,0,11.028346782536737,12.73459933105997,-0.9959648424654466,-0.2097778370030112,3.77536048570706,60,41,008_012,010_015,3+
AMZN,mega_cap_software_like,2,5_to_6,5,6,AMZN|2,AMZN|2|5_to_6|2012-04-27,1,9.474047419529752,7.909004368217165,2.1560220464140745,5.563468973042762,4.089983280133764,32,23,008_012,005_010,3+
AMZN,mega_cap_software_like,3,1_to_2,1,2,AMZN|3,AMZN|3|1_to_2|2014-06-10,0,12.47422901885268,13.85197724239674,0.4546649625960741,3.0023203498424467,3.616443996261062,54,36,012_020,010_015,1
AMZN,mega_cap_software_like,3,2_to_3,2,3,AMZN|3,AMZN|3|2_to_3|2014-06-18,0,2.674407949555801,3.2543120168885054,0.5752962584657517,2.067416062854388,1.2197172796090672,8,6,000_003,000_005,2
AMZN,mega_cap_software_like,3,3_to_4,3,4,AMZN|3,AMZN|3|3_to_4|2014-07-03,0,4.174890842753753,4.427852453623316,0.272933086212368,1.1488765053263572,1.7306299000495715,15,11,003_005,000_005,3+
AMZN,mega_cap_software_like,3,4_to_5,4,5,AMZN|3,AMZN|3|4_to_5|2014-07-11,0,4.76754866810869,4.702761929768662,0.3957243457435977,0.3957243457435977,2.3520930662852533,8,5,003_005,000_005,3+
AMZN,mega_cap_software_like,3,5_to_6,5,6,AMZN|3,AMZN|3|5_to_6|2014-08-18,0,12.019059042117808,10.374912723190644,2.7777230867334968,6.243015658602302,5.609426429275881,38,26,012_020,010_015,3+
AMZN,mega_cap_software_like,3,6_to_7,6,7,AMZN|3,AMZN|3|6_to_7|2014-08-26,0,1.114991181657854,3.234048168439485,-0.9721792394158824,-0.9721792394158824,0.5372400282386919,8,6,000_003,000_005,3+
AMZN,mega_cap_software_like,3,7_to_8,7,8,AMZN|3,AMZN|3|7_to_8|2014-09-04,0,2.129702023210478,2.2667056799764,0.5991188762844102,1.203937359399232,1.2585754507285698,9,6,000_003,000_005,3+
AMZN,mega_cap_software_like,3,8_to_9,8,9,AMZN|3,AMZN|3|8_to_9|2014-11-21,0,17.907216770792502,17.514907939047475,1.6946188939464646,1.6946188939464646,11.528658403821666,78,56,012_020,015_020,3+
AMZN,mega_cap_software_like,3,9_to_10,9,10,AMZN|3,AMZN|3|9_to_10|2014-11-28,0,0.405862369599852,2.5658972401401803,-0.5494313610783119,0.5614418318409475,0.1833021401032164,7,4,000_003,000_005,3+
AMZN,mega_cap_software_like,3,10_to_11,10,11,AMZN|3,AMZN|3|10_to_11|2015-01-30,1,15.766000222419107,12.914877775025625,0.5614418318409475,0.5614418318409475,7.467128577996285,63,42,012_020,010_015,3+
AMZN,mega_cap_software_like,5,1_to_2,1,2,AMZN|5,AMZN|5|1_to_2|2019-01-08,0,22.09804757912851,20.246245655995267,4.449065046434697,10.003541760962475,5.327031538327335,41,26,020_plus,020_plus,1
AMZN,mega_cap_software_like,5,2_to_3,2,3,AMZN|5,AMZN|5|2_to_3|2019-02-01,0,3.975659395244202,4.652856465568311,1.5775977441180755,1.5775977441180755,0.8426534712939541,24,17,003_005,000_005,2
AMZN,mega_cap_software_like,5,3_to_4,3,4,AMZN|5,AMZN|5|3_to_4|2019-03-04,0,3.6569291716801566,6.523759273051422,0.1038700242932844,0.1038700242932844,1.1505294821919547,31,20,003_005,005_010,3+
AMZN,mega_cap_software_like,5,4_to_5,4,5,AMZN|5,AMZN|5|4_to_5|2019-03-13,1,6.46161985033058,5.959183691561942,1.418015718745358,1.418015718745358,3.962097026497395,9,7,005_008,005_010,3+
AMZN,mega_cap_software_like,6,1_to_2,1,2,AMZN|6,AMZN|6|1_to_2|2019-10-15,1,1.9917777022223528,2.9542300716889125,-0.9959252970238476,-0.5537303672304872,1.035961376684279,11,7,000_003,000_005,1
AMZN,mega_cap_software_like,7,1_to_2,1,2,AMZN|7,AMZN|7|1_to_2|2019-11-25,0,0.8690758979476465,2.1893921675160355,-0.3188976651317121,1.4701819724654452,0.7085703022240836,5,3,000_003,000_005,1
