Date,Open,High,Low,Close,Volume
2014-07-18,29.903348,30.086335,29.303803,30.007488,97432000
2014-07-21,29.821027,29.960376,29.478856,29.676722,44758000
2014-07-22,29.739207,30.19494,29.717387,29.93112,37632000
2014-07-23,29.855743,30.103694,29.821028,30.011456,22120000
2014-07-24,30.028316,30.195929,29.803671,29.903347,27100000
2014-07-25,29.71689,29.803672,29.543325,29.658869,27200000
2014-07-28,29.642507,29.808634,29.386621,29.705486,27162000
2014-07-29,29.640025,29.6792,29.36579,29.454062,27332000
2014-07-30,29.5463,29.677218,29.392074,29.52795,24302000
2014-07-31,29.20661,29.356868,28.647234,28.739967,46190000
2014-08-01,28.690373,28.932372,28.281254,28.444902,44266000
2014-08-04,28.58921,28.951713,28.378452,28.874849,30388000
2014-08-05,28.731533,28.772198,28.28175,28.422091,32876000
2014-08-06,28.241587,28.69484,28.139926,28.489042,26456000
2014-08-07,28.566395,28.678469,28.238109,28.356133,23260000
2014-08-08,28.366551,28.740461,28.217781,28.660124,29866000
2014-08-11,28.712688,28.746906,28.529203,28.625904,24068000
2014-08-12,28.51433,28.558961,28.261917,28.371511,27890000
2014-08-13,28.586238,29.06627,28.524251,28.988415,37988000
2014-08-14,29.094037,29.149082,28.807902,28.992874,25458000
2014-08-15,29.134206,29.231898,28.799969,28.946259,34468000
2014-08-18,29.114369,29.508612,29.087094,29.392075,29320000
2014-08-19,29.535388,29.645478,29.478361,29.610765,20864000
2014-08-20,29.602833,29.604817,29.406952,29.526464,19346000
2014-08-21,29.501173,29.51853,29.31273,29.378189,22640000
2014-08-22,29.42034,29.505635,29.248262,29.38414,17544000
2014-08-25,29.494725,29.534892,29.221482,29.286446,25912000
2014-08-26,29.357361,29.359841,29.131725,29.164951,29434000
2014-08-27,29.149577,29.226939,28.80691,28.911049,27292000
2014-08-28,28.763272,28.995851,28.657149,28.778151,28116000
2014-08-29,28.878815,28.90609,28.675,28.879311,24122000
2014-09-02,28.90857,29.223469,28.881298,29.190243,31660000
2014-09-03,29.343975,29.480845,29.084619,29.234381,31580000
2014-09-04,29.363808,29.654901,29.287935,29.413893,32616000
2014-09-05,29.51258,29.679698,29.434227,29.643993,35982000
2014-09-08,29.711437,29.928642,29.655895,29.834915,31984000
2014-09-09,29.767472,29.783837,29.281985,29.355873,31424000
2014-09-10,29.344471,29.44266,29.116357,29.427782,23202000
2014-09-11,29.258182,29.354882,29.061805,29.313227,30028000
2014-09-12,29.277522,29.331574,28.924935,29.005272,37030000
2014-09-15,28.873362,28.956673,28.614006,28.843609,30908000
2014-09-16,28.809392,29.26562,28.809392,29.197681,31592000
2014-09-17,29.233883,29.559194,29.115364,29.421333,34390000
